Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,SMA_20,SMA_50,RSI,MACD,MACD_Signal
1997-05-15,0.1218750029802322,0.125,0.0963540002703666,0.0979169979691505,0.0979169979691505,1443120000,0.0,0.0,,,,,
1997-05-16,0.0984380021691322,0.0989580005407333,0.0854170024394989,0.0864579975605011,0.0864579975605011,294000000,0.0,0.0,,,,,
1997-05-19,0.0880210027098655,0.0885419994592666,0.0812499970197677,0.0854170024394989,0.0854170024394989,122136000,0.0,0.0,,,,,
1997-05-20,0.0864579975605011,0.0874999985098838,0.0817710012197494,0.0817710012197494,0.0817710012197494,109344000,0.0,0.0,,,,,
1997-05-21,0.0817710012197494,0.0822919979691505,0.0687500014901161,0.0713540017604827,0.0713540017604827,377064000,0.0,0.0,,,,,
1997-05-22,0.0718749985098838,0.0723960027098655,0.0656249970197677,0.0697920024394989,0.0697920024394989,235536000,0.0,0.0,,,,,
1997-05-23,0.0703129991889,0.0760419964790344,0.0666669979691505,0.0750000029802322,0.0750000029802322,318744000,0.0,0.0,,,,,
1997-05-27,0.0755209997296333,0.0822919979691505,0.0729169994592666,0.0791670009493827,0.0791670009493827,173952000,0.0,0.0,,,,,
1997-05-28,0.0812499970197677,0.0817710012197494,0.0765630006790161,0.0765630006790161,0.0765630006790161,91488000,0.0,0.0,,,,,
1997-05-29,0.0770829990506172,0.0770829990506172,0.0739580020308494,0.0752599984407424,0.0752599984407424,69456000,0.0,0.0,,,,,
1997-05-30,0.0750000029802322,0.0755209997296333,0.0739580020308494,0.0750000029802322,0.0750000029802322,51888000,0.0,0.0,,,,,
1997-06-02,0.0755209997296333,0.0765630006790161,0.0750000029802322,0.0755209997296333,0.0755209997296333,11832000,0.0,0.0,,,,,
1997-06-03,0.0765630006790161,0.0765630006790161,0.0739580020308494,0.0739580020308494,0.0739580020308494,23664000,0.0,0.0,,,,,
1997-06-04,0.0739580020308494,0.0744789987802505,0.0697920024394989,0.0708329975605011,0.0708329975605011,61608000,0.0,0.0,,,,,
1997-06-05,0.0708329975605011,0.0770829990506172,0.0687500014901161,0.0770829990506172,0.0770829990506172,113448000,0.0,0.0,,,30.3918967246106,,
1997-06-06,0.0757810026407241,0.0854170024394989,0.0755209997296333,0.0828130021691322,0.0828130021691322,156144000,0.0,0.0,,,37.635728249463,,
1997-06-09,0.0828130021691322,0.0854170024394989,0.0828130021691322,0.0843750014901161,0.0843750014901161,47040000,0.0,0.0,,,39.48451047698514,,
1997-06-10,0.0854170024394989,0.0854170024394989,0.0765630006790161,0.0791670009493827,0.0791670009493827,109176000,0.0,0.0,,,35.68592641911019,,
1997-06-11,0.0796879976987838,0.0802080035209655,0.0765630006790161,0.0770829990506172,0.0770829990506172,23760000,0.0,0.0,,,34.265358394894044,,
1997-06-12,0.0791670009493827,0.0822919979691505,0.0776040032505989,0.0802080035209655,0.0802080035209655,32640000,0.0,0.0,0.07873700074851511,,38.23580242844112,,
1997-06-13,0.0812499970197677,0.0812499970197677,0.0791670009493827,0.0791670009493827,0.0791670009493827,13872000,0.0,0.0,0.07779950089752671,,37.424858568655296,,
1997-06-16,0.0802080035209655,0.0802080035209655,0.078125,0.078645996749401,0.078645996749401,18264000,0.0,0.0,0.07740890085697172,,37.00187989080306,,
1997-06-17,0.0799480006098747,0.0799480006098747,0.0747400000691413,0.0752599984407424,0.0752599984407424,94128000,0.0,0.0,0.0769010506570339,,34.28950497763958,,
1997-06-18,0.0760419964790344,0.0768230035901069,0.0750000029802322,0.0755209997296333,0.0755209997296333,49296000,0.0,0.0,0.07658855058252809,,34.686940386531475,,
1997-06-19,0.0755209997296333,0.0765630006790161,0.0750000029802322,0.0755209997296333,0.0755209997296333,20064000,0.0,0.0,0.07679690048098561,,34.686940386531475,,
1997-06-20,0.0765630006790161,0.0776040032505989,0.0750000029802322,0.0763019993901252,0.0763019993901252,67752000,0.0,0.0,0.07712240032851694,,36.029668189311444,,
1997-06-23,0.0770829990506172,0.0770829990506172,0.0739580020308494,0.0750000029802322,0.0750000029802322,20952000,0.0,0.0,0.07712240032851694,,34.7471863582229,,
1997-06-24,0.0752599984407424,0.0763019993901252,0.0739580020308494,0.0755209997296333,0.0755209997296333,15024000,0.0,0.0,0.07694010026752947,,35.732986748803945,,
1997-06-25,0.0763019993901252,0.0763019993901252,0.0744789987802505,0.0755209997296333,0.0755209997296333,42120000,0.0,0.0,0.07688800022006033,,35.73298674880394,,
1997-06-26,0.0760419964790344,0.0760419964790344,0.0752599984407424,0.0755209997296333,0.0755209997296333,63792000,0.0,0.0,0.07690105028450486,,35.73298674880394,,
1997-06-27,0.0757810026407241,0.0757810026407241,0.0739580020308494,0.0744789987802505,0.0744789987802505,23760000,0.0,0.0,0.07687500007450579,,34.43353976719128,,
1997-06-30,0.0755209997296333,0.0799480006098747,0.0739580020308494,0.0770829990506172,0.0770829990506172,54936000,0.0,0.0,0.07695310004055497,,40.2784508000767,,
1997-07-01,0.0770829990506172,0.0770829990506172,0.0755209997296333,0.0757810026407241,0.0757810026407241,25848000,0.0,0.0,0.07704425007104872,,38.43360231343008,,
1997-07-02,0.0757810026407241,0.0796879976987838,0.0755209997296333,0.079426996409893,0.079426996409893,77640000,0.0,0.0,0.07747395001351831,,45.90551450198674,-0.0003616818364967772,-0.00040201563602837594
1997-07-03,0.0799480006098747,0.0958330035209655,0.0796879976987838,0.0955730006098747,0.0955730006098747,251544000,0.0,0.0,0.07839845009148119,,65.73676797816552,0.001149114487465186,-9.178961132966354e-05
1997-07-07,0.0916669964790344,0.1010420024394989,0.0916669964790344,0.1000000014901161,0.1000000014901161,161064000,0.0,0.0,0.07925780005753039,,69.08347069080301,0.002672842566628836,0.00046113682426203635
1997-07-08,0.1020829975605011,0.1166670024394989,0.1020829975605011,0.1151039972901344,0.1151039972901344,310344000,0.0,0.0,0.0807942498475313,,77.2486110518081,0.005041064030742795,0.001377122265558188
